Timestamp,Server 1,Server 2,Server 3,Server 4
2024-11-26 16:02:55,27.25%,36.00%,27.74%,29.50%
2024-11-26 16:02:57,32.00%,28.00%,24.00%,29.25%
2024-11-26 16:02:59,20.00%,31.25%,25.00%,20.00%
2024-11-26 16:03:01,27.50%,34.00%,32.25%,33.00%
2024-11-26 16:03:03,30.25%,29.25%,24.50%,38.00%
2024-11-26 16:03:05,24.25%,29.25%,28.00%,29.25%
2024-11-26 16:03:07,N/A,22.25%,25.25%,29.25%
2024-11-26 16:03:09,N/A,40.25%,21.25%,22.50%
2024-11-26 16:03:11,36.50%,21.25%,32.25%,31.00%
2024-11-26 16:03:13,32.00%,35.25%,36.25%,28.50%
2024-11-26 16:03:15,32.25%,29.25%,44.25%,31.75%
2024-11-26 16:03:17,35.25%,34.00%,30.00%,27.25%
2024-11-26 16:03:19,44.25%,28.00%,23.00%,42.25%
2024-11-26 16:03:21,36.00%,30.00%,37.00%,27.25%
2024-11-26 16:03:23,23.00%,27.25%,31.25%,30.00%
2024-11-26 16:03:25,27.25%,48.25%,28.25%,31.25%
2024-11-26 16:03:27,32.00%,33.50%,31.25%,29.25%
2024-11-26 16:03:29,38.25%,37.00%,31.00%,29.00%
2024-11-26 16:03:31,30.25%,30.50%,31.50%,35.25%
2024-11-26 16:03:33,30.25%,24.00%,27.00%,26.50%
2024-11-26 16:03:35,23.00%,27.50%,31.25%,29.50%
2024-11-26 16:03:37,33.25%,37.00%,25.00%,27.25%
2024-11-26 16:03:39,29.50%,27.50%,28.25%,29.00%
2024-11-26 16:03:41,26.00%,34.25%,28.25%,31.25%
2024-11-26 16:03:43,24.25%,N/A,31.25%,25.25%
2024-11-26 16:03:45,27.25%,N/A,32.00%,27.25%
2024-11-26 16:03:47,31.00%,37.00%,31.25%,31.00%
2024-11-26 16:03:49,37.00%,38.25%,32.25%,36.25%
2024-11-26 16:03:51,31.50%,39.00%,27.25%,38.25%
2024-11-26 16:03:53,23.00%,27.00%,34.25%,18.25%
2024-11-26 16:03:55,27.00%,30.00%,42.00%,38.25%
2024-11-26 16:03:57,29.25%,26.00%,29.25%,23.00%
2024-11-26 16:03:59,30.50%,25.25%,31.00%,21.50%
2024-11-26 16:04:01,40.25%,36.00%,24.50%,22.25%
2024-11-26 16:04:03,26.25%,28.00%,36.00%,26.50%
2024-11-26 16:04:05,30.25%,28.25%,36.25%,36.50%
2024-11-26 16:04:07,21.00%,26.25%,N/A,34.25%
2024-11-26 16:04:10,27.00%,33.50%,N/A,36.00%
2024-11-26 16:04:12,37.50%,27.00%,N/A,24.25%
2024-11-26 16:04:14,38.00%,27.25%,N/A,28.25%
2024-11-26 16:04:16,28.25%,30.25%,N/A,32.00%
2024-11-26 16:04:18,28.50%,27.25%,N/A,29.25%
2024-11-26 16:04:20,28.25%,29.00%,N/A,22.25%
2024-11-26 16:04:22,33.25%,25.25%,N/A,29.00%
2024-11-26 16:04:24,35.00%,30.00%,N/A,33.25%
2024-11-26 16:04:26,26.00%,41.00%,28.00%,34.00%
2024-11-26 16:04:28,23.25%,28.25%,43.50%,32.25%
2024-11-26 16:04:30,33.50%,24.00%,32.25%,34.00%
2024-11-26 16:04:32,32.50%,34.25%,27.00%,26.25%
2024-11-26 16:04:34,30.00%,28.00%,26.00%,25.00%
2024-11-26 16:04:36,36.25%,27.25%,28.00%,45.50%
2024-11-26 16:04:38,31.25%,32.25%,25.00%,25.50%
2024-11-26 16:04:40,35.00%,27.00%,39.25%,30.00%
2024-11-26 16:04:42,38.50%,34.25%,22.25%,20.25%
2024-11-26 16:04:44,28.00%,32.25%,36.50%,33.25%
2024-11-26 16:04:46,31.25%,22.25%,20.25%,28.25%
2024-11-26 16:04:48,30.25%,34.25%,27.00%,32.00%
2024-11-26 16:04:50,31.00%,34.25%,29.50%,36.25%
2024-11-26 16:04:52,41.25%,19.00%,30.25%,29.25%
2024-11-26 16:04:54,35.25%,27.25%,33.25%,29.00%
2024-11-26 16:04:56,20.25%,24.25%,34.25%,26.25%
2024-11-26 16:04:58,21.00%,33.25%,32.00%,29.00%
2024-11-26 16:05:00,41.25%,28.25%,28.50%,36.25%
2024-11-26 16:05:02,42.00%,35.00%,38.00%,30.25%
2024-11-26 16:05:04,29.25%,32.50%,27.25%,29.25%
2024-11-26 16:05:06,31.25%,23.00%,40.00%,41.25%
2024-11-26 16:05:08,38.00%,33.50%,31.00%,31.00%
2024-11-26 16:05:10,34.00%,35.25%,32.25%,30.25%
2024-11-26 16:05:12,24.50%,27.00%,33.00%,29.25%
2024-11-26 16:05:14,25.00%,33.25%,23.50%,33.25%
2024-11-26 16:05:16,31.50%,36.50%,35.00%,27.25%
2024-11-26 16:05:18,26.50%,27.00%,36.00%,34.25%
2024-11-26 16:05:20,32.25%,19.25%,25.25%,26.25%
2024-11-26 16:05:22,38.25%,32.00%,31.00%,32.00%
2024-11-26 16:05:24,28.25%,35.50%,22.00%,28.50%
2024-11-26 16:05:26,30.50%,22.00%,22.50%,15.25%
2024-11-26 16:05:28,24.00%,25.25%,24.25%,33.25%
2024-11-26 16:05:30,23.25%,28.25%,24.00%,30.50%
2024-11-26 16:05:32,27.00%,28.00%,28.50%,22.25%
2024-11-26 16:05:34,16.25%,32.00%,33.00%,34.00%
2024-11-26 16:05:36,36.50%,29.25%,32.25%,27.00%
2024-11-26 16:05:38,26.25%,40.50%,30.25%,32.25%
2024-11-26 16:05:40,33.00%,27.00%,32.25%,33.50%
2024-11-26 16:05:42,33.50%,18.25%,31.25%,28.00%
2024-11-26 16:05:44,17.00%,27.50%,29.25%,28.25%
2024-11-26 16:05:46,26.00%,30.25%,32.00%,25.00%
2024-11-26 16:05:48,36.00%,26.25%,27.50%,24.25%
2024-11-26 16:05:50,30.25%,38.00%,27.25%,24.00%
2024-11-26 16:05:52,21.50%,29.25%,24.25%,24.50%
2024-11-26 16:05:54,24.25%,27.00%,23.00%,28.25%
2024-11-26 16:05:56,32.00%,36.00%,37.25%,25.25%
2024-11-26 16:05:58,20.25%,27.00%,26.25%,22.50%
2024-11-26 16:06:00,22.00%,26.25%,32.00%,35.25%
2024-11-26 16:06:02,31.25%,25.00%,31.25%,36.50%
2024-11-26 16:06:04,31.00%,40.25%,31.25%,36.00%
2024-11-26 16:06:06,35.25%,38.00%,32.00%,27.00%
2024-11-26 16:06:08,33.25%,28.00%,30.25%,33.50%
2024-11-26 16:06:10,28.00%,39.00%,21.25%,23.25%
2024-11-26 16:06:12,22.00%,28.25%,28.00%,28.25%
2024-11-26 16:06:14,35.25%,34.00%,33.25%,30.25%
2024-11-26 16:06:16,31.25%,30.25%,30.25%,34.00%
2024-11-26 16:06:18,33.25%,30.00%,34.74%,34.25%
2024-11-26 16:06:20,27.25%,21.00%,25.25%,33.00%
2024-11-26 16:06:22,17.25%,32.00%,26.25%,N/A
2024-11-26 16:06:24,29.25%,31.25%,20.25%,39.25%
2024-11-26 16:06:26,22.50%,33.50%,20.25%,21.00%
2024-11-26 16:06:28,37.25%,27.00%,29.25%,26.00%
2024-11-26 16:06:30,18.25%,26.00%,20.50%,24.25%
2024-11-26 16:06:32,27.50%,25.25%,30.25%,41.00%
2024-11-26 16:06:34,27.25%,36.50%,27.25%,35.25%
2024-11-26 16:06:36,23.50%,29.25%,29.25%,34.25%
2024-11-26 16:06:38,30.25%,29.00%,39.00%,30.25%
2024-11-26 16:06:40,28.50%,32.25%,32.25%,29.25%
2024-11-26 16:06:42,34.25%,26.25%,27.00%,31.00%
2024-11-26 16:06:44,28.00%,32.50%,26.25%,41.25%
2024-11-26 16:06:46,34.50%,24.00%,31.50%,26.50%
2024-11-26 16:06:48,N/A,28.25%,27.25%,26.25%
2024-11-26 16:06:50,N/A,32.00%,33.00%,28.25%
2024-11-26 16:06:52,32.25%,32.25%,37.25%,27.00%
2024-11-26 16:06:54,29.00%,36.00%,35.25%,40.25%
2024-11-26 16:06:56,30.50%,24.25%,39.50%,28.25%
2024-11-26 16:06:58,30.00%,29.00%,28.00%,24.00%
2024-11-26 16:07:00,27.25%,28.25%,33.00%,20.00%
2024-11-26 16:07:02,30.25%,29.25%,39.00%,27.50%
2024-11-26 16:07:04,33.25%,27.50%,36.25%,23.25%
2024-11-26 16:07:06,26.00%,25.25%,33.00%,27.25%
2024-11-26 16:07:08,29.25%,25.00%,33.50%,40.25%
2024-11-26 16:07:10,24.25%,38.25%,25.00%,36.25%
2024-11-26 16:07:12,31.50%,31.50%,26.00%,32.00%
2024-11-26 16:07:14,29.50%,25.25%,23.25%,37.25%
2024-11-26 16:07:16,42.25%,34.25%,25.25%,27.50%
2024-11-26 16:07:18,26.50%,24.25%,34.50%,37.25%
2024-11-26 16:07:20,34.50%,24.00%,27.00%,25.00%
2024-11-26 16:07:22,43.25%,N/A,38.25%,36.25%
2024-11-26 16:07:24,26.25%,N/A,27.50%,26.50%
2024-11-26 16:07:26,24.25%,N/A,31.25%,31.00%
2024-11-26 16:07:28,32.25%,35.75%,35.25%,24.00%
2024-11-26 16:07:30,37.25%,37.25%,26.00%,35.25%
2024-11-26 16:07:32,31.00%,29.25%,22.00%,35.25%
2024-11-26 16:07:34,34.50%,28.25%,27.00%,31.25%
2024-11-26 16:07:36,37.50%,33.25%,20.00%,23.00%
2024-11-26 16:07:38,35.00%,34.25%,30.50%,30.50%
2024-11-26 16:07:40,24.25%,30.50%,32.25%,35.25%
2024-11-26 16:07:42,36.00%,30.25%,27.25%,33.00%
2024-11-26 16:07:44,45.25%,26.25%,29.00%,21.50%
2024-11-26 16:07:46,38.50%,34.25%,33.25%,26.00%
2024-11-26 16:07:48,32.50%,36.25%,N/A,29.25%
2024-11-26 16:07:51,20.00%,43.25%,N/A,31.25%
2024-11-26 16:07:53,26.00%,28.25%,N/A,34.25%
2024-11-26 16:07:55,33.50%,35.25%,N/A,23.00%
2024-11-26 16:07:57,31.00%,24.00%,N/A,30.00%
2024-11-26 16:07:59,27.25%,15.25%,N/A,40.00%
2024-11-26 16:08:01,35.00%,37.25%,N/A,38.25%
2024-11-26 16:08:03,26.25%,33.25%,N/A,26.00%
2024-11-26 16:08:05,29.50%,21.50%,N/A,21.50%
2024-11-26 16:08:07,26.00%,16.00%,N/A,28.00%
2024-11-26 16:08:09,22.00%,22.00%,37.25%,30.25%
2024-11-26 16:08:11,28.25%,32.25%,26.00%,35.00%
2024-11-26 16:08:13,27.25%,30.50%,33.25%,25.50%
2024-11-26 16:08:15,24.25%,26.25%,25.25%,33.25%
2024-11-26 16:08:17,34.25%,30.00%,36.25%,29.50%
2024-11-26 16:08:19,31.25%,38.00%,32.00%,39.00%
2024-11-26 16:08:21,23.50%,21.50%,39.25%,31.25%
2024-11-26 16:08:23,25.00%,28.25%,29.25%,24.25%
2024-11-26 16:08:25,29.50%,33.25%,41.25%,23.00%
2024-11-26 16:08:27,32.74%,34.25%,30.25%,30.50%
2024-11-26 16:08:29,34.25%,28.00%,28.00%,32.00%
2024-11-26 16:08:31,31.25%,32.50%,33.25%,35.50%
2024-11-26 16:08:33,26.25%,24.25%,29.25%,37.25%
2024-11-26 16:08:35,29.25%,33.25%,35.25%,36.25%
2024-11-26 16:08:37,29.00%,38.25%,34.00%,28.00%
2024-11-26 16:08:39,39.25%,34.25%,30.25%,24.50%
2024-11-26 16:08:41,25.25%,31.25%,29.00%,35.25%
2024-11-26 16:08:43,30.25%,29.00%,34.00%,35.25%
2024-11-26 16:08:45,30.25%,34.00%,26.25%,35.50%
2024-11-26 16:08:47,33.25%,24.00%,35.25%,24.25%
2024-11-26 16:08:49,37.00%,34.00%,35.25%,37.50%
2024-11-26 16:08:51,24.25%,18.25%,24.00%,47.25%
2024-11-26 16:08:53,32.25%,36.00%,19.00%,23.50%
2024-11-26 16:08:55,36.25%,44.25%,25.25%,31.74%
2024-11-26 16:08:57,29.25%,14.00%,33.25%,21.50%
2024-11-26 16:08:59,32.00%,32.25%,27.00%,25.00%
2024-11-26 16:09:01,26.25%,29.25%,27.25%,38.00%
2024-11-26 16:09:03,22.00%,28.00%,30.25%,29.00%
2024-11-26 16:09:05,27.25%,32.25%,24.50%,31.25%
2024-11-26 16:09:07,33.00%,22.00%,31.25%,33.00%
2024-11-26 16:09:09,32.25%,37.25%,35.50%,29.50%
2024-11-26 16:09:11,33.50%,26.25%,35.25%,34.25%
2024-11-26 16:09:13,21.25%,22.25%,29.00%,36.25%
2024-11-26 16:09:15,18.25%,33.25%,23.25%,36.50%
2024-11-26 16:09:17,27.50%,30.00%,30.50%,24.00%
2024-11-26 16:09:19,30.00%,23.00%,29.00%,31.25%
2024-11-26 16:09:21,31.25%,20.00%,26.00%,35.00%
2024-11-26 16:09:23,40.00%,29.00%,25.25%,34.25%
2024-11-26 16:09:25,37.25%,28.25%,27.25%,34.25%
2024-11-26 16:09:27,31.25%,27.25%,26.25%,29.00%
2024-11-26 16:09:29,32.25%,46.25%,26.00%,36.50%
2024-11-26 16:09:31,28.00%,29.00%,28.00%,22.00%
2024-11-26 16:09:33,30.25%,34.25%,24.25%,32.74%
2024-11-26 16:09:35,30.25%,38.00%,27.00%,22.25%
2024-11-26 16:09:37,42.00%,35.25%,34.25%,26.25%
2024-11-26 16:09:39,28.25%,28.50%,31.00%,28.25%
2024-11-26 16:09:41,38.25%,37.00%,39.00%,30.00%
2024-11-26 16:09:43,22.00%,23.00%,30.25%,30.50%
2024-11-26 16:09:45,26.50%,32.25%,33.00%,35.00%
2024-11-26 16:09:47,31.00%,28.25%,39.00%,30.25%
2024-11-26 16:09:49,38.25%,31.25%,31.25%,22.25%
2024-11-26 16:09:51,30.25%,31.25%,26.00%,27.00%
2024-11-26 16:09:53,25.50%,22.25%,35.00%,35.25%
2024-11-26 16:09:55,31.50%,29.00%,44.25%,42.00%
2024-11-26 16:09:57,34.75%,30.25%,23.25%,34.25%
2024-11-26 16:09:59,26.25%,28.25%,26.00%,30.00%
2024-11-26 16:10:01,32.50%,38.00%,28.25%,N/A
2024-11-26 16:10:03,27.25%,30.25%,33.50%,N/A
2024-11-26 16:10:05,25.25%,29.25%,14.25%,33.25%
2024-11-26 16:10:07,25.00%,25.25%,21.25%,35.25%
2024-11-26 16:10:09,29.00%,28.25%,22.25%,24.25%
2024-11-26 16:10:11,18.00%,28.00%,30.25%,27.00%
2024-11-26 16:10:13,32.50%,30.00%,25.25%,32.25%
2024-11-26 16:10:15,37.25%,40.00%,38.75%,29.25%
2024-11-26 16:10:17,33.25%,34.50%,23.00%,29.50%
2024-11-26 16:10:19,18.50%,26.00%,41.25%,25.25%
2024-11-26 16:10:21,21.25%,30.25%,32.25%,31.50%
2024-11-26 16:10:23,25.00%,46.00%,20.25%,25.25%
2024-11-26 16:10:25,N/A,25.00%,28.00%,22.50%
2024-11-26 16:10:27,N/A,24.25%,28.00%,51.25%
2024-11-26 16:10:29,34.00%,29.00%,26.25%,30.25%
2024-11-26 16:10:31,21.25%,38.25%,21.00%,27.25%
2024-11-26 16:10:33,40.00%,29.25%,36.50%,30.25%
2024-11-26 16:10:35,27.25%,31.00%,24.00%,20.25%
2024-11-26 16:10:37,25.50%,37.00%,27.50%,34.50%
2024-11-26 16:10:39,26.25%,29.25%,34.25%,32.25%
2024-11-26 16:10:41,24.50%,36.25%,32.25%,41.25%
2024-11-26 16:10:43,39.25%,29.00%,26.25%,39.00%
2024-11-26 16:10:45,36.25%,37.25%,34.25%,35.25%
2024-11-26 16:10:47,36.00%,29.50%,26.25%,26.25%
2024-11-26 16:10:49,37.50%,31.25%,24.50%,24.25%
2024-11-26 16:10:51,28.00%,34.25%,32.25%,20.25%
2024-11-26 16:10:53,33.00%,31.00%,35.25%,26.25%
2024-11-26 16:10:55,23.50%,29.25%,25.00%,35.00%
2024-11-26 16:10:57,25.25%,36.00%,37.00%,31.25%
2024-11-26 16:10:59,26.25%,N/A,31.50%,30.25%
2024-11-26 16:11:01,38.00%,N/A,18.25%,27.50%
2024-11-26 16:11:03,37.00%,N/A,34.25%,28.25%
2024-11-26 16:11:05,27.25%,30.00%,33.25%,36.00%
2024-11-26 16:11:07,22.25%,23.00%,26.25%,27.00%
2024-11-26 16:11:09,21.00%,31.25%,32.50%,30.25%
2024-11-26 16:11:11,25.25%,30.25%,27.25%,35.25%
2024-11-26 16:11:13,38.50%,27.00%,31.25%,32.25%
2024-11-26 16:11:15,28.00%,29.00%,28.50%,27.00%
2024-11-26 16:11:17,27.00%,27.50%,33.00%,28.25%
2024-11-26 16:11:19,30.25%,33.25%,34.25%,25.25%
2024-11-26 16:11:21,33.25%,31.00%,29.25%,25.25%
2024-11-26 16:11:23,39.50%,32.25%,28.25%,25.00%
2024-11-26 16:11:25,34.50%,29.00%,N/A,26.25%
2024-11-26 16:11:28,31.25%,32.25%,N/A,32.00%
2024-11-26 16:11:30,22.25%,28.50%,N/A,32.00%
2024-11-26 16:11:32,32.00%,30.00%,N/A,38.00%
2024-11-26 16:11:34,37.00%,24.25%,N/A,27.50%
2024-11-26 16:11:36,33.50%,25.50%,N/A,25.25%
2024-11-26 16:11:38,32.50%,26.25%,N/A,25.25%
2024-11-26 16:11:40,38.25%,31.25%,N/A,33.25%
2024-11-26 16:11:42,24.25%,38.25%,N/A,28.00%
2024-11-26 16:11:44,28.25%,23.25%,N/A,29.25%
2024-11-26 16:11:46,43.25%,29.00%,40.25%,22.50%
2024-11-26 16:11:48,29.25%,36.25%,28.00%,26.74%
2024-11-26 16:11:50,28.25%,38.00%,33.25%,27.25%
2024-11-26 16:11:52,33.50%,21.00%,35.00%,34.25%
2024-11-26 16:11:54,28.25%,36.25%,23.00%,29.25%
2024-11-26 16:11:56,27.00%,27.00%,32.50%,29.00%
2024-11-26 16:11:58,18.50%,21.00%,26.25%,26.25%
2024-11-26 16:12:00,30.00%,30.50%,22.50%,29.50%
2024-11-26 16:12:02,30.25%,34.25%,31.00%,30.25%
2024-11-26 16:12:04,39.74%,22.50%,16.25%,25.25%
2024-11-26 16:12:06,35.25%,40.25%,26.25%,12.25%
2024-11-26 16:12:08,29.00%,23.25%,29.25%,23.25%
2024-11-26 16:12:10,28.74%,26.00%,32.25%,21.25%
2024-11-26 16:12:12,36.00%,26.00%,35.00%,27.50%
2024-11-26 16:12:14,31.00%,27.25%,38.00%,37.25%
2024-11-26 16:12:16,33.25%,28.25%,35.00%,29.00%
2024-11-26 16:12:18,29.25%,43.00%,35.50%,32.50%
2024-11-26 16:12:20,25.25%,26.25%,30.00%,29.25%
2024-11-26 16:12:22,33.00%,35.50%,33.25%,28.25%
2024-11-26 16:12:24,28.25%,41.25%,28.25%,22.25%
2024-11-26 16:12:26,29.25%,32.00%,42.25%,27.00%
2024-11-26 16:12:28,28.25%,29.25%,30.25%,30.25%
2024-11-26 16:12:30,36.00%,32.25%,33.25%,32.50%
2024-11-26 16:12:32,39.00%,33.25%,41.25%,36.00%
2024-11-26 16:12:34,22.25%,23.25%,26.50%,30.25%
2024-11-26 16:12:36,31.00%,22.25%,33.50%,34.25%
2024-11-26 16:12:38,28.50%,33.00%,31.25%,42.25%
2024-11-26 16:12:40,45.50%,32.25%,20.00%,28.50%
2024-11-26 16:12:42,39.25%,35.00%,21.25%,28.50%
2024-11-26 16:12:44,29.25%,30.25%,37.25%,33.00%
2024-11-26 16:12:46,26.25%,27.00%,23.25%,25.50%
2024-11-26 16:12:48,27.25%,24.25%,22.00%,36.25%
2024-11-26 16:12:50,28.00%,18.25%,28.25%,25.00%
2024-11-26 16:12:52,24.25%,27.00%,35.25%,21.25%
2024-11-26 16:12:54,29.25%,27.50%,33.25%,32.50%
2024-11-26 16:12:56,30.00%,32.25%,40.25%,28.25%
2024-11-26 16:12:58,29.25%,26.25%,30.50%,31.00%
2024-11-26 16:13:00,25.00%,37.25%,30.00%,23.25%
2024-11-26 16:13:02,14.25%,37.00%,37.25%,29.25%
2024-11-26 16:13:04,29.25%,35.00%,30.25%,32.00%
2024-11-26 16:13:06,46.75%,38.25%,32.00%,25.50%
2024-11-26 16:13:08,25.25%,27.50%,28.50%,24.00%
2024-11-26 16:13:10,27.00%,31.25%,21.25%,25.25%
2024-11-26 16:13:12,29.50%,31.00%,34.25%,34.25%
2024-11-26 16:13:14,21.25%,18.25%,32.25%,31.00%
2024-11-26 16:13:16,34.00%,28.00%,26.00%,30.25%
2024-11-26 16:13:18,28.00%,33.00%,25.00%,26.25%
2024-11-26 16:13:20,34.25%,33.25%,33.00%,36.25%
2024-11-26 16:13:22,31.25%,35.25%,31.25%,35.25%
2024-11-26 16:13:24,24.25%,35.25%,37.00%,24.00%
2024-11-26 16:13:26,30.00%,29.00%,33.00%,28.25%
2024-11-26 16:13:28,37.00%,25.50%,34.25%,26.00%
2024-11-26 16:13:30,26.25%,33.25%,33.50%,17.25%
2024-11-26 16:13:32,34.25%,27.25%,29.25%,N/A
2024-11-26 16:13:34,29.50%,24.25%,24.00%,N/A
2024-11-26 16:13:36,36.00%,25.00%,31.00%,23.50%
2024-11-26 16:13:38,27.25%,25.00%,31.25%,28.50%
2024-11-26 16:13:40,25.00%,31.25%,35.25%,26.50%
2024-11-26 16:13:42,21.50%,24.25%,21.25%,35.25%
2024-11-26 16:13:44,25.00%,28.00%,34.25%,35.00%
2024-11-26 16:13:46,35.75%,31.25%,32.00%,32.00%
2024-11-26 16:13:48,27.00%,31.25%,33.25%,30.25%
2024-11-26 16:13:50,29.25%,29.25%,35.25%,34.25%
2024-11-26 16:13:52,24.25%,29.25%,35.25%,33.00%
2024-11-26 16:13:54,25.00%,33.25%,35.00%,36.25%
2024-11-26 16:13:56,N/A,38.25%,28.00%,31.00%
2024-11-26 16:13:58,33.50%,21.25%,34.25%,31.00%
2024-11-26 16:14:00,26.25%,25.50%,28.75%,31.25%
2024-11-26 16:14:02,33.00%,27.00%,29.00%,33.00%
2024-11-26 16:14:04,31.25%,19.25%,26.25%,35.00%
2024-11-26 16:14:06,31.00%,21.25%,32.50%,26.50%
2024-11-26 16:14:08,31.25%,28.00%,31.00%,35.00%
2024-11-26 16:14:10,26.25%,24.50%,29.50%,29.25%
2024-11-26 16:14:12,24.25%,20.00%,31.74%,20.25%
2024-11-26 16:14:14,22.25%,31.25%,37.25%,35.25%
2024-11-26 16:14:16,35.50%,21.25%,42.25%,33.25%
2024-11-26 16:14:18,29.50%,29.25%,37.25%,34.25%
2024-11-26 16:14:20,32.25%,40.00%,27.00%,30.50%
2024-11-26 16:14:22,25.25%,13.25%,31.50%,33.00%
2024-11-26 16:14:24,43.25%,41.25%,26.00%,30.25%
2024-11-26 16:14:26,32.00%,21.25%,28.25%,19.25%
2024-11-26 16:14:28,27.25%,39.00%,31.25%,26.50%
2024-11-26 16:14:30,35.25%,N/A,33.00%,18.00%
2024-11-26 16:14:32,28.00%,N/A,29.00%,24.50%
2024-11-26 16:14:34,35.00%,N/A,36.25%,43.25%
2024-11-26 16:14:36,27.25%,34.25%,23.25%,29.50%
2024-11-26 16:14:38,33.25%,31.00%,37.25%,28.25%
2024-11-26 16:14:40,38.00%,47.25%,25.00%,40.50%
2024-11-26 16:14:42,24.50%,42.50%,33.25%,27.25%
2024-11-26 16:14:44,31.25%,23.25%,38.25%,37.50%
2024-11-26 16:14:46,32.25%,26.25%,30.25%,24.25%
2024-11-26 16:14:48,36.50%,22.00%,31.25%,26.25%
2024-11-26 16:14:50,28.50%,32.00%,25.50%,36.00%
2024-11-26 16:14:52,26.50%,31.25%,35.25%,35.25%
2024-11-26 16:14:54,31.00%,30.00%,22.25%,32.00%
2024-11-26 16:14:56,34.50%,26.25%,N/A,40.00%
2024-11-26 16:14:59,33.00%,35.25%,N/A,27.00%
2024-11-26 16:15:01,39.25%,33.50%,N/A,29.74%
2024-11-26 16:15:03,36.25%,27.25%,N/A,31.00%
2024-11-26 16:15:05,29.25%,29.75%,N/A,29.25%
2024-11-26 16:15:07,27.00%,36.25%,N/A,41.00%
2024-11-26 16:15:09,42.25%,30.00%,N/A,26.50%
2024-11-26 16:15:11,37.50%,36.25%,N/A,34.00%
2024-11-26 16:15:13,32.25%,34.25%,N/A,33.25%
2024-11-26 16:15:15,24.00%,29.00%,N/A,24.75%
2024-11-26 16:15:17,27.25%,27.00%,N/A,42.25%
2024-11-26 16:15:19,28.50%,31.25%,28.25%,35.25%
2024-11-26 16:15:21,27.25%,27.50%,40.25%,38.00%
2024-11-26 16:15:23,30.50%,21.25%,23.00%,45.50%
2024-11-26 16:15:25,31.50%,32.25%,31.25%,21.50%
2024-11-26 16:15:27,28.25%,28.00%,32.25%,33.25%
2024-11-26 16:15:29,26.25%,30.25%,23.25%,24.00%
2024-11-26 16:15:31,30.00%,31.50%,33.25%,29.25%
